"TagID","TrapDate","ObsDate","lastObsDate","BranchNum","Group","SiteID","Node","NodeOrder","Direction","Migration","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment"
"3DD.00775E9B41",2018-10-18,2018-10-18 12:53:04,2018-10-19 03:38:26,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E9B41",2018-10-18,2019-03-12 15:34:21,2019-03-12 15:34:21,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E9B41",2018-10-18,2019-03-14 04:03:38,2019-03-14 04:03:38,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EB215",2018-10-18,2018-10-18 12:48:42,2018-10-18 16:48:00,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EB215",2018-10-18,2019-06-08 12:45:00,2019-06-08 12:45:00,15,"Lochsa","FISTRP","FISTRP",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EBFB1",2018-10-18,2018-10-18 08:13:35,2018-10-18 09:59:11,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC90F",2018-10-18,2018-10-18 07:43:17,2018-10-18 10:44:27,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC90F",2018-10-18,2019-03-18 22:14:15,2019-03-18 22:19:16,13,"SFClearwater","SC1","SC1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC90F",2018-10-18,2019-03-19 00:44:17,2019-03-19 00:44:17,13,"SFClearwater","SC2","SC2B0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE360",2018-10-18,2018-10-18 12:34:28,2018-10-18 14:21:37,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EF0D0",2018-10-18,2018-10-18 07:35:20,2018-10-18 12:17:51,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EF0D0",2018-10-18,2019-03-22 04:51:50,2019-03-22 04:51:50,7,"Lapwai","LAP","LAPB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EF0D0",2018-10-18,2019-03-22 04:52:28,2019-03-22 04:55:08,7,"Lapwai","LAP","LAPA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EF0D0",2018-10-18,2019-03-29 15:27:02,2019-03-29 15:27:02,7,"Lapwai","MIS","MISB0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EF0D0",2018-10-18,2019-03-29 15:34:03,2019-03-29 15:35:28,7,"Lapwai","MIS","MISA0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2358",2018-10-18,2018-10-18 08:05:57,2018-10-18 10:03:22,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F3E18",2018-10-18,2018-10-18 07:42:34,2018-10-18 10:35:38,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4EC9",2018-10-18,2018-10-18 07:50:38,2018-10-18 10:36:20,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FA54B",2018-10-18,2018-10-18 08:10:53,2018-10-18 10:36:16,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FA54B",2018-10-18,2018-12-20 18:45:10,2018-12-20 18:45:10,19,"GrandeRonde","UGR","UGR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FBA79",2018-10-18,2018-10-18 12:36:14,2019-05-16 10:10:28,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FD086",2018-10-18,2018-10-18 12:40:58,2018-10-18 16:31:06,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FD086",2018-10-18,2019-03-09 21:23:26,2019-03-09 21:23:26,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FD086",2018-10-18,2019-03-09 21:24:23,2019-03-09 21:25:25,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FD212",2018-10-18,2018-10-18 08:04:19,2018-10-18 10:26:24,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FD212",2018-10-18,2019-03-25 21:02:40,2019-03-25 21:02:40,18,"Wallowa","WR1","WR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FDD63",2018-10-18,2018-10-18 08:12:46,2019-03-18 16:05:41,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FE0FE",2018-10-18,2018-10-18 12:35:26,2018-10-18 14:55:33,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FF94F",2018-10-18,2018-10-18 07:51:25,2018-10-18 12:35:37,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FFC3A",2018-10-18,2018-10-18 07:34:06,2018-10-18 09:12:14,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EB43D",2018-10-19,2018-10-19 12:39:30,2018-10-19 15:24:05,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EB43D",2018-10-19,2019-03-10 02:28:15,2019-03-10 02:28:15,19,"GrandeRonde","UGR","UGR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFF93",2018-10-19,2018-10-19 12:02:47,2019-03-31 22:14:07,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFF93",2018-10-19,2019-04-26 09:09:03,2019-04-26 09:09:03,15,"Lochsa","LRL","LRL",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4C3B",2018-10-19,2018-10-19 12:46:21,2018-10-19 19:12:25,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4C3B",2018-10-19,2019-03-20 22:45:27,2019-03-20 22:45:27,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4C3B",2018-10-19,2019-03-20 22:45:59,2019-03-20 22:45:59,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F6338",2018-10-19,2018-10-19 07:42:38,2019-05-16 10:38:42,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F6D1D",2018-10-19,2018-10-19 08:06:35,2018-10-19 11:59:09,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FDBA7",2018-10-19,2018-10-19 08:00:48,2018-10-19 10:41:54,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FDBA7",2018-10-19,2019-03-31 18:45:00,2019-03-31 18:45:00,19,"GrandeRonde","UGR","UGR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FDBA7",2018-10-19,2019-05-09 09:07:07,2019-05-09 09:07:07,NA,NA,"LGRTAL","GRA",1,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775FFB26",2018-10-19,2018-10-19 07:41:53,2018-10-19 10:31:27,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.0077ADD699",2018-10-19,2018-10-19 07:23:56,2018-10-20 06:02:07,NA,NA,"GRA","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.0077ADD699",2018-10-19,2019-03-30 18:09:01,2019-03-30 18:09:01,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.0077ADD699",2018-10-19,2019-04-23 14:44:16,2019-04-23 14:44:16,11,"ImnahaRiver","BSC","BSCB0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.0077ADD699",2018-10-19,2019-04-23 14:46:40,2019-04-29 16:26:11,11,"ImnahaRiver","BSC","BSCA0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.0077ADD699",2018-10-19,2019-04-29 16:29:15,2019-04-29 16:29:15,11,"ImnahaRiver","BSC","BSCB0",4,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.0077ADD699",2018-10-19,2019-05-23 08:38:13,2019-05-23 09:37:54,11,"ImnahaRiver","IR2","IR2",3,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775E55E1",2018-10-20,2018-10-20 08:04:45,2018-10-20 11:44:05,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E56BE",2018-10-20,2018-10-20 12:30:12,2018-10-20 15:50:55,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E87EF",2018-10-20,2018-10-20 08:03:37,2019-03-19 15:32:07,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E8A96",2018-10-20,2018-10-20 12:49:21,2018-10-20 14:40:48,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA56B",2018-10-20,2018-10-20 12:57:39,2018-10-20 16:08:55,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA6CA",2018-10-20,2018-10-20 07:52:28,2018-10-20 09:37:07,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA6CA",2018-10-20,2019-04-01 17:24:47,2019-04-02 13:13:50,12,"Lolo","LC1","LC1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA6CA",2018-10-20,2019-04-03 16:51:11,2019-04-03 16:51:11,12,"Lolo","LC2","LC2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA6CA",2018-10-20,2019-05-04 05:58:36,2019-05-05 05:41:24,12,"Lolo","LC1","LC1",2,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EA86F",2018-10-20,2018-10-20 12:45:49,2018-10-20 14:55:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA86F",2018-10-20,2019-04-01 17:27:05,2019-04-01 17:29:12,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA86F",2018-10-20,2019-04-05 11:24:28,2019-04-05 11:24:28,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EB482",2018-10-20,2018-10-20 12:40:36,2018-10-20 15:34:12,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ED2B4",2018-10-20,2018-10-20 12:47:05,2018-10-20 14:49:05,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ED2B4",2018-10-20,2019-03-19 17:34:39,2019-03-19 17:34:39,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ED2B4",2018-10-20,2019-03-19 17:35:03,2019-03-19 17:35:03,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE30F",2018-10-20,2018-10-20 12:50:47,2018-10-20 15:50:52,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEBB8",2018-10-20,2018-10-20 07:57:54,2018-10-20 11:09:23,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEBB8",2018-10-20,2019-03-21 18:50:17,2019-03-21 18:50:17,15,"Lochsa","LRL","LRL",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EF320",2018-10-20,2018-10-20 12:47:59,2018-10-20 15:55:53,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F03DC",2018-10-20,2018-10-20 07:33:11,2018-10-20 10:23:09,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1A8E",2018-10-20,2018-10-20 07:44:39,2018-10-20 11:21:43,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1A8E",2018-10-20,2019-03-17 23:23:32,2019-03-17 23:23:32,19,"GrandeRonde","UGR","UGR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F22FD",2018-10-20,2018-10-20 12:28:39,2018-10-21 09:11:45,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F24C7",2018-10-20,2018-10-20 07:46:49,2018-10-20 09:49:13,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F3E28",2018-10-20,2018-10-20 08:26:06,2018-10-20 10:07:23,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"","",FALSE,""
"3DD.00775F3E28",2018-10-20,2019-03-21 19:53:30,2019-03-21 19:53:30,7,"Lapwai","LAP","LAPB0",2,"Up","Upstream",TRUE,"","",FALSE,""
"3DD.00775F3E28",2018-10-20,2019-03-21 19:57:53,2019-03-21 19:57:53,7,"Lapwai","LAP","LAPA0",3,"Up","Upstream",TRUE,"","",FALSE,""
"3DD.00775F3E28",2018-10-20,2019-03-25 17:30:17,2019-03-25 17:30:17,7,"Lapwai","SWT","SWTB0",4,"Up","Upstream",FALSE,"","",FALSE,""
"3DD.00775F3E28",2018-10-20,2019-03-25 17:30:47,2019-03-25 17:34:51,7,"Lapwai","SWT","SWTA0",5,"Up","Upstream",FALSE,"","",FALSE,""
"3DD.00775F3E28",2018-10-20,2019-03-25 17:35:10,2019-03-25 17:39:10,7,"Lapwai","SWT","SWTB0",4,"Down","Downstream",FALSE,"","",FALSE,""
"3DD.00775F3E28",2018-10-20,2019-03-31 19:17:08,2019-03-31 19:17:08,7,"Lapwai","MIS","MISA0",5,NA,"Downstream",TRUE,"","",FALSE,""
"3DD.00775F3FD5",2018-10-20,2018-10-20 12:29:29,2018-10-20 19:06:36,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F437F",2018-10-20,2018-10-20 12:34:31,2018-10-20 17:38:40,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F56F4",2018-10-20,2018-10-20 12:19:07,2018-10-21 07:54:58,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F56F4",2018-10-20,2019-03-31 19:45:27,2019-03-31 19:45:27,15,"Lochsa","LRL","LRL",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F6348",2018-10-20,2018-10-20 08:10:36,2018-10-20 10:58:04,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-21 01:04:09,2019-03-21 01:04:09,19,"GrandeRonde","UGR","UGR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 15:59:20,2019-03-30 16:01:10,19,"GrandeRonde","CCW","CCWB0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:01:28,2019-03-30 16:01:28,19,"GrandeRonde","CCW","CCWA0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:04:34,2019-03-30 16:04:34,19,"GrandeRonde","CCW","CCWB0",3,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:04:51,2019-03-30 16:04:51,19,"GrandeRonde","CCW","CCWA0",4,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:05:34,2019-03-30 16:05:34,19,"GrandeRonde","CCW","CCWB0",3,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:05:58,2019-03-30 16:05:58,19,"GrandeRonde","CCW","CCWA0",4,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:06:53,2019-03-30 16:06:53,19,"GrandeRonde","CCW","CCWB0",3,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:07:05,2019-03-30 16:07:05,19,"GrandeRonde","CCW","CCWA0",4,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:07:53,2019-03-30 16:07:53,19,"GrandeRonde","CCW","CCWB0",3,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:08:24,2019-03-30 16:08:24,19,"GrandeRonde","CCW","CCWA0",4,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:09:21,2019-03-30 16:09:21,19,"GrandeRonde","CCW","CCWB0",3,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F6348",2018-10-20,2019-03-30 16:09:25,2019-03-31 22:51:03,19,"GrandeRonde","CCW","CCWA0",4,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F9FC2",2018-10-20,2018-10-20 12:46:32,2018-10-20 16:10:05,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FE1D1",2018-10-20,2018-10-20 07:45:46,2018-10-20 10:15:14,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FECDA",2018-10-20,2018-10-20 12:50:05,2018-10-20 14:54:55,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.0077601355",2018-10-20,2018-10-20 07:50:53,2018-10-20 07:50:53,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.0077C185BC",2018-10-20,2018-10-20 11:45:41,2018-10-20 14:47:55,NA,NA,"GRA","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.0077C185BC",2018-10-20,2019-03-21 23:25:15,2019-03-21 23:25:15,16,"Selway","SW1","SW1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.003BDC230E",2018-10-21,2018-10-21 08:15:43,2018-10-21 15:53:56,NA,NA,"GRA","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.003BDC230E",2018-10-21,2019-03-17 03:31:15,2019-03-17 03:31:15,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E963E",2018-10-21,2018-10-21 12:39:47,2018-10-21 15:27:25,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC0FC",2018-10-21,2018-10-21 08:01:09,2018-10-21 10:05:53,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC0FC",2018-10-21,2019-03-21 17:09:26,2019-03-21 17:09:26,7,"Lapwai","LAP","LAPB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC0FC",2018-10-21,2019-03-21 17:11:45,2019-03-21 17:11:56,7,"Lapwai","LAP","LAPA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC0FC",2018-10-21,2019-03-30 11:09:16,2019-03-30 11:09:16,7,"Lapwai","SWT","SWTB0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC0FC",2018-10-21,2019-03-30 11:09:31,2019-03-30 11:09:52,7,"Lapwai","SWT","SWTA0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EC0FC",2018-10-21,2019-04-17 08:17:03,2019-04-17 08:17:03,7,"Lapwai","SWT","SWTB0",4,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775ED427",2018-10-21,2018-10-21 08:15:20,2018-10-21 10:23:43,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F08FB",2018-10-21,2018-10-21 08:37:17,2018-10-21 14:16:01,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F0A1F",2018-10-21,2018-10-21 12:33:12,2018-10-22 07:58:55,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F0A1F",2018-10-21,2019-04-05 09:42:14,2019-04-05 09:42:17,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F0A1F",2018-10-21,2019-04-18 22:36:35,2019-04-23 02:22:55,11,"ImnahaRiver","CMP","CMPB0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F0A1F",2018-10-21,2019-04-23 02:23:25,2019-04-23 02:23:25,11,"ImnahaRiver","CMP","CMPA0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F175D",2018-10-21,2018-10-21 08:02:28,2018-10-21 12:17:32,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4500",2018-10-21,2018-10-21 12:20:13,2018-10-21 15:50:21,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-03-23 14:03:06,2019-03-23 14:03:06,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-03-24 06:05:27,2019-03-24 06:05:27,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-04-13 14:20:03,2019-04-14 16:42:06,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-04-14 16:42:32,2019-04-14 16:42:32,11,"ImnahaRiver","IR3","IR3B0",4,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-04-15 16:58:42,2019-04-15 16:58:42,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-05-05 05:38:41,2019-05-05 05:38:41,11,"ImnahaRiver","IR3","IR3B0",4,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-05-05 05:40:21,2019-05-05 07:54:30,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-05-05 22:52:24,2019-05-05 22:52:44,11,"ImnahaRiver","IR3","IR3B0",4,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-05-05 22:59:07,2019-05-05 23:01:45,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-05-06 10:44:33,2019-05-06 10:47:26,11,"ImnahaRiver","IR3","IR3B0",4,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-05-06 10:48:52,2019-05-06 13:24:48,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-05-06 13:28:11,2019-05-06 13:28:11,11,"ImnahaRiver","IR3","IR3B0",4,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4500",2018-10-21,2019-05-06 13:29:35,2019-05-06 13:29:35,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F5A91",2018-10-21,2018-10-21 12:32:10,2018-10-21 15:57:37,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8934",2018-10-21,2018-10-21 08:38:07,2018-10-21 12:28:14,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8934",2018-10-21,2019-03-18 23:53:19,2019-03-18 23:53:19,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8934",2018-10-21,2019-03-18 23:54:32,2019-03-18 23:54:32,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FC3E6",2018-10-21,2018-10-21 08:01:48,2018-10-21 16:16:19,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FC7CD",2018-10-21,2018-10-21 12:30:10,2018-10-21 13:59:21,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FCF92",2018-10-21,2018-10-21 08:21:24,2018-10-21 11:34:07,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
