"SiteID","ConfigID","AntennaID","Node","ValidNode","StartDate","EndDate","Comment","SiteType","SiteName","ModelMainBranch","AntennaGroup","ArrayOrder","SiteDescription","SiteTypeName","RKM","RKMTotal","Latitude","Longitude"
"TWX",170,"D1","TWX",NA,2010-03-01 00:00:00,2016-04-19 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MOBILE SBYC SYSTEM",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",170,"D2","TWX",NA,2010-03-01 00:00:00,2016-04-19 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MOBILE SBYC SYSTEM",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"C1","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"C2","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"C3","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"C4","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"C5","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"C6","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"E1","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"E2","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"E3","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"E4","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"E5","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",180,"E6","TWX",NA,2016-04-19 00:00:00,2017-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"C1","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"C2","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"C3","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"C4","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"C5","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"C6","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"MATRIX TRAWL [CURRENT]",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"E1","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"E2","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"E3","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"E4","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"E5","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"E6","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"E7","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"E8","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"E9","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
"TWX",190,"EA","TWX",NA,2017-04-25 00:00:00,2018-04-25 00:00:00,NA,"INT","Estuary Towed Array (Exp.)",NA,"Towed Flexible Antenna System",NA,"The TWX site is located in the upper Columbia River estuary, between Eagle Cliff (rkm 84) and the west end of Puget Island (rkm 66). This site is sampled annually by NOAA Fisheries during the spring and summer outmigration of juvenile salmonids. There are currently two detection systems in use. The trawl, operated since 1995, is a surface pair-trawl with a matrix of six rectangular antennas fitted into the cod end of the net. The matrix is configured with three parallel antennas in front and three in the rear, forming a corridor that allows fish to pass through while being detected by the antennas. The flexible antenna system was developed in 2015 and is a modular array, consisting of up to twelve rectangular antennas, connected side-by-side in a vertical orientation. These are constructed of manufactured antenna cable and are also towed between two vessels. These two systems operate 3-7 days per week from mid March to mid June. An experimental barge system consisting of 12 vertical FIN antennas was tested in 2018, but removed for the 2019 season.","Trawl Net","075",75,46.142688,-123.335061
